pair_id,actor,statement,label_a,label_b,layer,AA,AB,BA,BB,ME_C,ME_D,interaction
a02_s2_happy_sad,2,2,happy,sad,18,-3.2373056411743164,-2.8671865463256836,-3.162109375,-2.3906240463256836,0.5708022117614746,0.2758793830871582,0.4013662338256836
a02_s2_happy_sad,2,2,happy,sad,19,-1.5460205078125,-1.44921875,-1.6796875,-1.07421875,0.35113525390625,0.12066650390625,0.5086669921875
a02_s2_happy_sad,2,2,happy,sad,20,-0.5,-0.890625,-0.4375,-0.4296875,-0.19140625,0.26171875,0.3984375
a02_s2_happy_sad,2,2,happy,sad,21,-1.5390625,-2.1484375,-1.359375,-2.046875,-0.6484375,0.140625,-0.078125
a02_s2_happy_sad,2,2,happy,sad,22,-1.453125,-0.765625,-1.1923828125,-1.015625,0.43212890625,0.00537109375,-0.5107421875
a02_s2_happy_sad,2,2,happy,sad,23,-2.16015625,-0.9453125,-2.193359375,-1.421875,0.9931640625,-0.2548828125,-0.443359375
a02_s2_happy_sad,2,2,happy,sad,24,-0.5625,0.3828125,-0.43359375,-0.1015625,0.638671875,-0.177734375,-0.61328125
a02_s2_happy_sad,2,2,happy,sad,25,0.2265625,0.5,-0.1640625,0.0078125,0.22265625,-0.44140625,-0.1015625
a02_s2_happy_sad,2,2,happy,sad,26,-0.74609375,-0.55078125,-1.15234375,-1.0576171875,0.14501953125,-0.45654296875,-0.1005859375
a02_s2_happy_sad,2,2,happy,sad,27,-2.0,-0.96875,-1.546875,-0.953125,0.8125,0.234375,-0.4375
a02_s2_happy_sad,2,2,happy,sad,28,-0.9375,-0.5,-0.625,-0.5,0.28125,0.15625,-0.3125
a02_s2_neutral_angry,2,2,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a02_s2_neutral_angry,2,2,neutral,angry,1,-0.0595703125,0.03452301025390625,-0.05859375,0.0302734375,0.09148025512695312,-0.001636505126953125,-0.00522613525390625
a02_s2_neutral_angry,2,2,neutral,angry,2,-0.541015625,-0.3974609375,-0.521484375,-0.4072265625,0.12890625,0.0048828125,-0.029296875
a02_s2_neutral_angry,2,2,neutral,angry,3,0.0625,0.234375,0.078125,0.203125,0.1484375,-0.0078125,-0.046875
a02_s2_neutral_angry,2,2,neutral,angry,4,1.375,1.4375,1.28125,1.40625,0.09375,-0.0625,0.0625
a02_s2_neutral_angry,2,2,neutral,angry,5,0.5,0.40625,0.53125,0.46875,-0.078125,0.046875,0.03125
a02_s2_neutral_angry,2,2,neutral,angry,6,-0.78125,-0.71875,-0.78125,-0.625,0.109375,0.046875,0.09375
a02_s2_neutral_angry,2,2,neutral,angry,7,0.875,0.6875,0.90625,0.78125,-0.15625,0.0625,0.0625
a02_s2_neutral_angry,2,2,neutral,angry,8,1.0625,0.78125,0.96875,0.71875,-0.265625,-0.078125,0.03125
a02_s2_neutral_angry,2,2,neutral,angry,9,2.390625,1.84375,2.28125,1.625,-0.6015625,-0.1640625,-0.109375
a02_s2_neutral_angry,2,2,neutral,angry,10,1.734375,1.359375,1.640625,1.4375,-0.2890625,-0.0078125,0.171875
a02_s2_neutral_angry,2,2,neutral,angry,11,1.4375,0.9375,1.328125,0.90625,-0.4609375,-0.0703125,0.078125
a02_s2_neutral_angry,2,2,neutral,angry,12,-0.875,-1.0,-1.0,-0.96875,-0.046875,-0.046875,0.15625
a02_s2_neutral_angry,2,2,neutral,angry,13,-0.46875,-0.40625,-0.4375,-0.21875,0.140625,0.109375,0.15625
a02_s2_neutral_angry,2,2,neutral,angry,14,-1.4296875,-1.1796875,-1.359375,-0.9765625,0.31640625,0.13671875,0.1328125
a02_s2_neutral_angry,2,2,neutral,angry,15,-0.8515615463256836,-0.546875,-0.9140634536743164,-0.40625,0.40625,0.039061546325683594,0.2031269073486328
a02_s2_neutral_angry,2,2,neutral,angry,16,-1.046875,-0.953125,-1.1171875,-0.8125,0.19921875,0.03515625,0.2109375
a02_s2_neutral_angry,2,2,neutral,angry,17,-0.86328125,-0.59375,-0.9765625,-0.515625,0.365234375,-0.017578125,0.19140625
a02_s2_neutral_angry,2,2,neutral,angry,18,1.1171875,0.921875,0.9609375,1.015625,-0.0703125,-0.03125,0.25
a02_s2_neutral_angry,2,2,neutral,angry,19,-0.078125,-0.359375,-0.203125,-0.390625,-0.234375,-0.078125,0.09375
a02_s2_neutral_angry,2,2,neutral,angry,20,-1.951171875,-2.234375,-2.095703125,-2.2734375,-0.23046875,-0.091796875,0.10546875
a02_s2_neutral_angry,2,2,neutral,angry,21,-2.046875,-2.17578125,-2.046875,-2.2421875,-0.162109375,-0.033203125,-0.06640625
a02_s2_neutral_angry,2,2,neutral,angry,22,-2.6845703125,-2.5859375,-2.7509765625,-2.65625,0.0966796875,-0.068359375,-0.00390625
a02_s2_neutral_angry,2,2,neutral,angry,23,-3.2734384536743164,-3.421875,-3.798828125,-3.37109375,0.1396489143371582,-0.2373042106628418,0.5761709213256836
a02_s2_neutral_angry,2,2,neutral,angry,24,-3.22265625,-4.4609375,-3.89453125,-4.1953125,-0.76953125,-0.203125,0.9375
a02_s2_neutral_angry,2,2,neutral,angry,25,-1.6298828125,-2.109375,-2.2421875,-2.42333984375,-0.330322265625,-0.463134765625,0.29833984375
a02_s2_neutral_angry,2,2,neutral,angry,26,-2.009765625,-1.8124995231628418,-2.265625,-2.109375,0.1767580509185791,-0.2763674259185791,-0.0410161018371582
a02_s2_neutral_angry,2,2,neutral,angry,27,-0.640625,-0.84375,-0.90625,-1.9687495231628418,-0.6328122615814209,-0.6953122615814209,-0.8593745231628418
a02_s2_neutral_angry,2,2,neutral,angry,28,0.375,0.0,0.1875,-0.625,-0.59375,-0.40625,-0.4375
a03_s1_happy_sad,3,1,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a03_s1_happy_sad,3,1,happy,sad,1,-0.0859375,-0.234375,-0.109375,-0.234375,-0.13671875,-0.01171875,0.0234375
a03_s1_happy_sad,3,1,happy,sad,2,-0.501953125,-0.537109375,-0.4375,-0.51171875,-0.0546875,0.044921875,-0.0390625
a03_s1_happy_sad,3,1,happy,sad,3,-0.421875,-0.328125,-0.4140625,-0.390625,0.05859375,-0.02734375,-0.0703125
a03_s1_happy_sad,3,1,happy,sad,4,-0.140625,-0.03125,-0.21875,-0.28125,0.0234375,-0.1640625,-0.171875
a03_s1_happy_sad,3,1,happy,sad,5,-0.75,-0.828125,-0.59375,-0.921875,-0.203125,0.03125,-0.25
a03_s1_happy_sad,3,1,happy,sad,6,-1.53125,-1.5625,-1.40625,-1.75,-0.1875,-0.03125,-0.3125
a03_s1_happy_sad,3,1,happy,sad,7,-0.53125,-0.53125,-0.28125,-0.53125,-0.125,0.125,-0.25
a03_s1_happy_sad,3,1,happy,sad,8,-0.75,-0.84375,-0.90625,-1.21875,-0.203125,-0.265625,-0.21875
a03_s1_happy_sad,3,1,happy,sad,9,0.65625,0.8125,0.53125,0.453125,0.0390625,-0.2421875,-0.234375
a03_s1_happy_sad,3,1,happy,sad,10,-1.5234375,-1.734375,-1.5078125,-2.03125,-0.3671875,-0.140625,-0.3125
a03_s1_happy_sad,3,1,happy,sad,11,-1.96875,-1.53125,-1.890625,-1.5625,0.3828125,0.0234375,-0.109375
a03_s1_happy_sad,3,1,happy,sad,12,-2.703125,-2.703125,-2.65625,-2.390625,0.1328125,0.1796875,0.265625
a03_s1_happy_sad,3,1,happy,sad,13,-2.90625,-2.3125,-3.484375,-2.203125,0.9375,-0.234375,0.6875
a03_s1_happy_sad,3,1,happy,sad,14,-1.6640625,-1.6171875,-2.1015625,-1.7968759536743164,0.1757807731628418,-0.3085942268371582,0.2578115463256836
a03_s1_happy_sad,3,1,happy,sad,15,-1.109375,-1.3125,-1.2031240463256836,-1.390625,-0.1953129768371582,-0.0859370231628418,0.015624046325683594
a03_s1_happy_sad,3,1,happy,sad,16,-2.662109375,-2.78125,-2.8046875,-3.2109375,-0.2626953125,-0.2861328125,-0.287109375
a03_s1_happy_sad,3,1,happy,sad,17,-2.7255859375,-2.4843740463256836,-2.896484375,-2.84375,0.1469731330871582,-0.2651371955871582,-0.1884775161743164
a03_s1_happy_sad,3,1,happy,sad,18,-3.359375,-2.96875,-3.4765625,-3.1640615463256836,0.3515629768371582,-0.1562495231628418,-0.0781240463256836
a03_s1_happy_sad,3,1,happy,sad,19,-1.6890869140625,-1.9453125,-1.78564453125,-2.578125,-0.52435302734375,-0.36468505859375,-0.5362548828125
a03_s1_happy_sad,3,1,happy,sad,20,-0.5546875,-0.84375,-1.0,-1.515625,-0.40234375,-0.55859375,-0.2265625
a03_s1_happy_sad,3,1,happy,sad,21,-2.14453125,-1.671875,-2.2421875,-2.609375,0.052734375,-0.517578125,-0.83984375
a03_s1_happy_sad,3,1,happy,sad,22,-1.5625,-0.7890625,-1.58984375,-1.5625,0.400390625,-0.400390625,-0.74609375
a03_s1_happy_sad,3,1,happy,sad,23,-2.43359375,-1.76953125,-1.828125,-1.4921875,0.5,0.44140625,-0.328125
a03_s1_happy_sad,3,1,happy,sad,24,-0.33203125,0.12109375,0.36328125,0.5390625,0.314453125,0.556640625,-0.27734375
a03_s1_happy_sad,3,1,happy,sad,25,-0.484375,-1.26953125,-0.323486328125,-0.978515625,-0.7200927734375,0.2259521484375,0.130126953125
a03_s1_happy_sad,3,1,happy,sad,26,-0.34375,-1.58203125,-0.8203125,-1.064453125,-0.7412109375,0.0205078125,0.994140625
a03_s1_happy_sad,3,1,happy,sad,27,-1.15625,-1.0625,-1.375,-0.9609375,0.25390625,-0.05859375,0.3203125
a03_s1_happy_sad,3,1,happy,sad,28,-0.3125,-0.25,-0.5,-0.5,0.03125,-0.21875,-0.0625
a03_s1_neutral_angry,3,1,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a03_s1_neutral_angry,3,1,neutral,angry,1,-0.015625,-0.00537109375,-0.056640625,0.1163330078125,0.09161376953125,0.04034423828125,0.1627197265625
a03_s1_neutral_angry,3,1,neutral,angry,2,-0.490234375,-0.396484375,-0.455078125,-0.2890625,0.1298828125,0.0712890625,0.072265625
a03_s1_neutral_angry,3,1,neutral,angry,3,0.234375,0.25,0.265625,0.40625,0.078125,0.09375,0.125
a03_s1_neutral_angry,3,1,neutral,angry,4,1.53125,1.40625,1.625,1.84375,0.046875,0.265625,0.34375
a03_s1_neutral_angry,3,1,neutral,angry,5,0.65625,0.75,0.65625,1.0,0.21875,0.125,0.25
a03_s1_neutral_angry,3,1,neutral,angry,6,-0.75,-0.8125,-0.71875,-0.375,0.140625,0.234375,0.40625
a03_s1_neutral_angry,3,1,neutral,angry,7,0.59375,0.0,0.53125,0.34375,-0.390625,0.140625,0.40625
a03_s1_neutral_angry,3,1,neutral,angry,8,0.78125,0.65625,0.65625,0.6875,-0.046875,-0.046875,0.15625
a03_s1_neutral_angry,3,1,neutral,angry,9,1.90625,1.546875,1.953125,1.09375,-0.609375,-0.203125,-0.5
a03_s1_neutral_angry,3,1,neutral,angry,10,0.953125,0.125,0.875,0.609375,-0.546875,0.203125,0.5625
a03_s1_neutral_angry,3,1,neutral,angry,11,1.5625,0.59375,1.34375,0.53125,-0.890625,-0.140625,0.15625
a03_s1_neutral_angry,3,1,neutral,angry,12,-0.3125,-1.03125,-0.46875,-1.1875,-0.71875,-0.15625,0.0
a03_s1_neutral_angry,3,1,neutral,angry,13,-0.359375,-0.53125,-0.375,-0.78125,-0.2890625,-0.1328125,-0.234375
a03_s1_neutral_angry,3,1,neutral,angry,14,-0.96875,-0.875,-0.96875,-1.078125,-0.0078125,-0.1015625,-0.203125
a03_s1_neutral_angry,3,1,neutral,angry,15,-0.859375,-0.46875,-1.125,-1.0625,0.2265625,-0.4296875,-0.328125
a03_s1_neutral_angry,3,1,neutral,angry,16,-0.65625,-1.4765625,-0.890625,-1.5,-0.71484375,-0.12890625,0.2109375
a03_s1_neutral_angry,3,1,neutral,angry,17,-0.9375,-1.21875,-1.3203125,-1.0859375,-0.0234375,-0.125,0.515625
a03_s1_neutral_angry,3,1,neutral,angry,18,0.359375,-0.234375,0.140625,-0.375,-0.5546875,-0.1796875,0.078125
a03_s1_neutral_angry,3,1,neutral,angry,19,-0.53125,-0.875,-1.234375,-1.4296875,-0.26953125,-0.62890625,0.1484375
a03_s1_neutral_angry,3,1,neutral,angry,20,-4.046875,-2.74609375,-3.296875,-2.7958984375,0.90087890625,0.35009765625,-0.7998046875
a03_s1_neutral_angry,3,1,neutral,angry,21,-2.9296875,-2.0546884536743164,-2.390625,-2.015625,0.6249995231628418,0.2890629768371582,-0.4999990463256836
a03_s1_neutral_angry,3,1,neutral,angry,22,-3.7578125,-2.9414072036743164,-3.265625,-2.0820322036743164,0.9999990463256836,0.67578125,0.3671875
a03_s1_neutral_angry,3,1,neutral,angry,23,-3.7734375,-3.6074228286743164,-4.1875,-3.1542978286743164,0.5996084213256836,0.01953125,0.8671875
a03_s1_neutral_angry,3,1,neutral,angry,24,-3.078125,-4.8515625,-4.3515625,-4.328125,-0.875,-0.375,1.796875
a03_s1_neutral_angry,3,1,neutral,angry,25,-2.59765625,-3.1171875,-3.2666015625,-2.20703125,0.27001953125,0.12060546875,1.5791015625
a03_s1_neutral_angry,3,1,neutral,angry,26,-3.2890625,-3.0074462890625,-3.015625,-2.3203125,0.48846435546875,0.48028564453125,0.4136962890625
a03_s1_neutral_angry,3,1,neutral,angry,27,-2.12890625,-2.6171875,-2.609374523162842,-1.390625,0.3652341365814209,0.3730471134185791,1.7070307731628418
a03_s1_neutral_angry,3,1,neutral,angry,28,-1.0625,-1.3125,-1.4375,-0.75,0.21875,0.09375,0.9375
a03_s2_happy_sad,3,2,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a03_s2_happy_sad,3,2,happy,sad,1,-0.3984375,-0.3203125,-0.3203125,-0.2265625,0.0859375,0.0859375,0.015625
a03_s2_happy_sad,3,2,happy,sad,2,-0.76025390625,-0.7060546875,-0.62109375,-0.580078125,0.047607421875,0.132568359375,-0.01318359375
a03_s2_happy_sad,3,2,happy,sad,3,-0.8828115463256836,-0.6875,-0.75,-0.609375,0.1679682731628418,0.1054682731628418,-0.054686546325683594
a03_s2_happy_sad,3,2,happy,sad,4,-0.578125,-0.171875,-0.46875,-0.15625,0.359375,0.0625,-0.09375
a03_s2_happy_sad,3,2,happy,sad,5,-1.140625,-0.828125,-1.09375,-0.8125,0.296875,0.03125,-0.03125
a03_s2_happy_sad,3,2,happy,sad,6,-2.03125,-1.921875,-2.03125,-1.84375,0.1484375,0.0390625,0.078125
a03_s2_happy_sad,3,2,happy,sad,7,-0.625,-0.375,-0.59375,-0.34375,0.25,0.03125,0.0
a03_s2_happy_sad,3,2,happy,sad,8,-0.75,-0.75,-0.875,-0.8125,0.03125,-0.09375,0.0625
a03_s2_happy_sad,3,2,happy,sad,9,0.78125,1.046875,0.453125,0.71875,0.265625,-0.328125,0.0
a03_s2_happy_sad,3,2,happy,sad,10,-1.8359375,-1.7812490463256836,-1.59375,-1.953125,-0.1523432731628418,0.0351557731628418,-0.4140634536743164
a03_s2_happy_sad,3,2,happy,sad,11,-1.734375,-0.9375,-1.84375,-1.03125,0.8046875,-0.1015625,0.015625
a03_s2_happy_sad,3,2,happy,sad,12,-2.515625,-2.0625,-2.59375,-2.3125,0.3671875,-0.1640625,-0.171875
a03_s2_happy_sad,3,2,happy,sad,13,-2.8125,-2.203125,-3.0,-2.34375,0.6328125,-0.1640625,0.046875
a03_s2_happy_sad,3,2,happy,sad,14,-1.9218759536743164,-1.46875,-2.0546875,-1.875,0.3164067268371582,-0.2695307731628418,-0.2734384536743164
a03_s2_happy_sad,3,2,happy,sad,15,-0.984375,-1.015625,-0.96875,-1.0625,-0.0625,-0.015625,-0.0625
a03_s2_happy_sad,3,2,happy,sad,16,-3.1621084213256836,-2.625,-2.8085947036743164,-3.140625,0.1025390625,-0.0810556411743164,-0.8691387176513672
a03_s2_happy_sad,3,2,happy,sad,17,-2.974609375,-3.3396615982055664,-2.93359375,-3.83203125,-0.6317448616027832,-0.2256770133972168,-0.5333852767944336
a03_s2_happy_sad,3,2,happy,sad,18,-3.2265615463256836,-3.6640625,-3.1484375,-3.9375009536743164,-0.6132822036743164,-0.0976572036743164,-0.3515625
a03_s2_happy_sad,3,2,happy,sad,19,-1.7880859375,-2.0,-2.2685546875,-2.0859375,-0.0146484375,-0.283203125,0.39453125
a03_s2_happy_sad,3,2,happy,sad,20,-0.609375,-1.234375,-1.1484375,-1.3671875,-0.421875,-0.3359375,0.40625
a03_s2_happy_sad,3,2,happy,sad,21,-2.0390625,-2.34375,-2.10546875,-2.0390625,-0.119140625,0.119140625,0.37109375
a03_s2_happy_sad,3,2,happy,sad,22,-1.30078125,-1.3125,-1.60546875,-1.2890625,0.15234375,-0.140625,0.328125
a03_s2_happy_sad,3,2,happy,sad,23,-2.328125,-1.53125,-1.4375,-0.921875,0.65625,0.75,-0.28125
a03_s2_happy_sad,3,2,happy,sad,24,-1.177734375,-0.0390625,0.19140625,0.5078125,0.7275390625,0.9580078125,-0.822265625
a03_s2_happy_sad,3,2,happy,sad,25,-0.58837890625,-0.6875,-0.38671875,-0.34375,-0.028076171875,0.272705078125,0.14208984375
a03_s2_happy_sad,3,2,happy,sad,26,-1.8125,-1.708984375,-1.96142578125,-1.732421875,0.166259765625,-0.086181640625,0.12548828125
a03_s2_happy_sad,3,2,happy,sad,27,-1.578125,-1.234375,-1.890625,-1.59375,0.3203125,-0.3359375,-0.046875
a03_s2_happy_sad,3,2,happy,sad,28,-0.625,-0.75,-1.1875,-1.125,-0.03125,-0.46875,0.1875
a03_s2_neutral_angry,3,2,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a03_s2_neutral_angry,3,2,neutral,angry,1,-0.037109375,-0.0078125,-0.19873046875,-0.1141357421875,0.05694580078125,-0.13397216796875,0.0552978515625
a03_s2_neutral_angry,3,2,neutral,angry,2,-0.552734375,-0.326171875,-0.623046875,-0.375,0.2373046875,-0.0595703125,0.021484375
a03_s2_neutral_angry,3,2,neutral,angry,3,0.25,0.484375,0.0,0.421875,0.328125,-0.15625,0.1875
a03_s2_neutral_angry,3,2,neutral,angry,4,1.34375,1.5625,1.125,1.609375,0.3515625,-0.0859375,0.265625
a03_s2_neutral_angry,3,2,neutral,angry,5,0.375,0.71875,0.28125,0.6875,0.375,-0.0625,0.0625
a03_s2_neutral_angry,3,2,neutral,angry,6,-1.0,-0.90625,-1.09375,-0.90625,0.140625,-0.046875,0.09375
a03_s2_neutral_angry,3,2,neutral,angry,7,0.34375,-0.0625,0.28125,0.03125,-0.328125,0.015625,0.15625
a03_s2_neutral_angry,3,2,neutral,angry,8,0.65625,0.53125,0.53125,0.40625,-0.125,-0.125,0.0
a03_s2_neutral_angry,3,2,neutral,angry,9,1.59375,1.015625,1.328125,0.6875,-0.609375,-0.296875,-0.0625
a03_s2_neutral_angry,3,2,neutral,angry,10,0.859375,-0.4375,0.59375,-0.328125,-1.109375,-0.078125,0.375
a03_s2_neutral_angry,3,2,neutral,angry,11,1.34375,0.28125,1.40625,0.4375,-1.015625,0.109375,0.09375
a03_s2_neutral_angry,3,2,neutral,angry,12,-0.15625,-1.53125,0.09375,-1.375,-1.421875,0.203125,-0.09375
a03_s2_neutral_angry,3,2,neutral,angry,13,-0.34375,-1.515625,-0.03125,-0.984375,-1.0625,0.421875,0.21875
a03_s2_neutral_angry,3,2,neutral,angry,14,-0.734375,-1.65625,-0.78125,-1.5625,-0.8515625,0.0234375,0.140625
a03_s2_neutral_angry,3,2,neutral,angry,15,-0.453125,-0.828125,-0.84375,-0.9375,-0.234375,-0.25,0.28125
a03_s2_neutral_angry,3,2,neutral,angry,16,-0.8671875,-1.859375,-0.75,-1.9218759536743164,-1.0820317268371582,0.027343273162841797,-0.1796884536743164
a03_s2_neutral_angry,3,2,neutral,angry,17,-1.0234375,-1.4453125,-1.03125,-1.76953125,-0.580078125,-0.166015625,-0.31640625
a03_s2_neutral_angry,3,2,neutral,angry,18,0.71875,0.375,0.46875,0.046875,-0.3828125,-0.2890625,-0.078125
a03_s2_neutral_angry,3,2,neutral,angry,19,-0.25,-0.609375,-0.65625,-0.921875,-0.3125,-0.359375,0.09375
a03_s2_neutral_angry,3,2,neutral,angry,20,-2.46484375,-2.30078125,-2.93359375,-2.4140625,0.341796875,-0.291015625,0.35546875
a03_s2_neutral_angry,3,2,neutral,angry,21,-1.34375,-2.16015625,-1.8515625,-2.2265625,-0.595703125,-0.287109375,0.44140625
a03_s2_neutral_angry,3,2,neutral,angry,22,-1.04541015625,-3.09765625,-1.8427734375,-2.51953125,-1.364501953125,-0.109619140625,1.37548828125
a03_s2_neutral_angry,3,2,neutral,angry,23,-2.65234375,-3.609375,-2.921875,-3.421875,-0.728515625,-0.041015625,0.45703125
a03_s2_neutral_angry,3,2,neutral,angry,24,-4.0234375,-5.03125,-3.6328125,-5.03125,-1.203125,0.1953125,-0.390625
a03_s2_neutral_angry,3,2,neutral,angry,25,-0.984375,-3.24609375,0.53125,-2.10546875,-2.44921875,1.328125,-0.375
a03_s2_neutral_angry,3,2,neutral,angry,26,-1.703125,-3.921874523162842,-0.265625,-2.203125,-2.078124761581421,1.578124761581421,0.2812495231628418
a03_s2_neutral_angry,3,2,neutral,angry,27,-1.25,-1.734375,-0.15625,-1.28125,-0.8046875,0.7734375,-0.640625
a03_s2_neutral_angry,3,2,neutral,angry,28,0.0625,0.1875,0.9375,0.4375,-0.1875,0.5625,-0.625
a04_s1_happy_sad,4,1,happy,sad,0,2.3046875,2.3046875,2.3046875,2.3046875,0.0,0.0,0.0
a04_s1_happy_sad,4,1,happy,sad,1,-0.21875,-0.1953125,-0.2734375,-0.25,0.0234375,-0.0546875,0.0
a04_s1_happy_sad,4,1,happy,sad,2,-0.583984375,-0.634765625,-0.615234375,-0.701171875,-0.068359375,-0.048828125,-0.03515625
a04_s1_happy_sad,4,1,happy,sad,3,-0.6328125,-0.62109375,-0.6640625,-0.75,-0.037109375,-0.080078125,-0.09765625
a04_s1_happy_sad,4,1,happy,sad,4,-0.5,-0.34375,-0.5,-0.484375,0.0859375,-0.0703125,-0.140625
a04_s1_happy_sad,4,1,happy,sad,5,-1.03125,-0.921875,-1.046875,-1.015625,0.0703125,-0.0546875,-0.078125
a04_s1_happy_sad,4,1,happy,sad,6,-1.96875,-2.0,-1.9375,-1.9375,-0.015625,0.046875,0.03125
a04_s1_happy_sad,4,1,happy,sad,7,-0.8125,-0.625,-0.6875,-0.75,0.0625,0.0,-0.25
a04_s1_happy_sad,4,1,happy,sad,8,-1.4375,-1.390625,-1.375,-1.3125,0.0546875,0.0703125,0.015625
a04_s1_happy_sad,4,1,happy,sad,9,0.1875,0.46875,0.40625,0.546875,0.2109375,0.1484375,-0.140625
a04_s1_happy_sad,4,1,happy,sad,10,-1.546875,-1.484375,-1.4375,-1.4609384536743164,0.019530773162841797,0.0664057731628418,-0.0859384536743164
a04_s1_happy_sad,4,1,happy,sad,11,-1.59375,-1.65625,-1.359375,-1.4765625,-0.08984375,0.20703125,-0.0546875
a04_s1_happy_sad,4,1,happy,sad,12,-2.15625,-2.328125,-2.15625,-2.390625,-0.203125,-0.03125,-0.0625
a04_s1_happy_sad,4,1,happy,sad,13,-2.609375,-2.46875,-2.3125,-2.4375,0.0078125,0.1640625,-0.265625
a04_s1_happy_sad,4,1,happy,sad,14,-1.85546875,-2.0234384536743164,-1.609375,-2.0703125,-0.3144536018371582,0.0996098518371582,-0.2929677963256836
a04_s1_happy_sad,4,1,happy,sad,15,-0.875,-1.6796875,-0.9921875,-1.9453125,-0.87890625,-0.19140625,-0.1484375
a04_s1_happy_sad,4,1,happy,sad,16,-2.644775390625,-3.4619140625,-2.36328125,-3.2489013671875,-0.85137939453125,0.24725341796875,-0.0684814453125
a04_s1_happy_sad,4,1,happy,sad,17,-1.74609375,-2.59765625,-1.60546875,-2.333984375,-0.7900390625,0.2021484375,0.123046875
a04_s1_happy_sad,4,1,happy,sad,18,-2.390625,-3.1015625,-2.34375,-3.0156259536743164,-0.6914067268371582,0.0664057731628418,0.039061546325683594
a04_s1_happy_sad,4,1,happy,sad,19,-1.759765625,-2.705078125,-1.31640625,-2.14453125,-0.88671875,0.501953125,0.1171875
a04_s1_happy_sad,4,1,happy,sad,20,-0.546875,-0.59375,-0.09375,-0.140625,-0.046875,0.453125,0.0
a04_s1_happy_sad,4,1,happy,sad,21,-1.3671875,-1.46875,-0.953125,-0.953125,-0.05078125,0.46484375,0.1015625
a04_s1_happy_sad,4,1,happy,sad,22,-1.06640625,-1.21484375,-0.65625,-0.3828125,0.0625,0.62109375,0.421875
a04_s1_happy_sad,4,1,happy,sad,23,-1.92578125,-1.65234375,-1.15625,-1.0,0.21484375,0.7109375,-0.1171875
a04_s1_happy_sad,4,1,happy,sad,24,0.1796875,-0.04296875,0.5703125,0.234375,-0.279296875,0.333984375,-0.11328125
a04_s1_happy_sad,4,1,happy,sad,25,-0.939453125,-1.19207763671875,-0.73046875,-0.87890625,-0.200531005859375,0.261077880859375,0.10418701171875
a04_s1_happy_sad,4,1,happy,sad,26,-1.769287109375,-1.53125,-1.330078125,-1.185546875,0.1912841796875,0.3924560546875,-0.093505859375
a04_s1_happy_sad,4,1,happy,sad,27,-1.75,-1.265625,-1.57421875,-1.09765625,0.48046875,0.171875,-0.0078125
a04_s1_happy_sad,4,1,happy,sad,28,-1.1875,-0.8125,-1.3125,-0.9375,0.375,-0.125,0.0
a04_s1_neutral_angry,4,1,neutral,angry,0,0.951171875,0.951171875,0.951171875,0.951171875,0.0,0.0,0.0
a04_s1_neutral_angry,4,1,neutral,angry,1,0.2646484375,0.14990234375,0.057861328125,0.0048828125,-0.0838623046875,-0.1759033203125,0.061767578125
a04_s1_neutral_angry,4,1,neutral,angry,2,-0.22265625,-0.287109375,-0.314453125,-0.353515625,-0.0517578125,-0.0791015625,0.025390625
a04_s1_neutral_angry,4,1,neutral,angry,3,0.296875,0.1875,0.1875,0.21875,-0.0390625,-0.0390625,0.140625
a04_s1_neutral_angry,4,1,neutral,angry,4,1.703125,1.46875,1.578125,1.609375,-0.1015625,0.0078125,0.265625
a04_s1_neutral_angry,4,1,neutral,angry,5,0.78125,0.59375,0.625,0.5,-0.15625,-0.125,0.0625
a04_s1_neutral_angry,4,1,neutral,angry,6,-0.4375,-0.15625,-0.6875,-0.34375,0.3125,-0.21875,0.0625
a04_s1_neutral_angry,4,1,neutral,angry,7,0.875,0.5,0.90625,0.6875,-0.296875,0.109375,0.15625
a04_s1_neutral_angry,4,1,neutral,angry,8,1.15625,0.71875,1.125,0.8125,-0.375,0.03125,0.125
a04_s1_neutral_angry,4,1,neutral,angry,9,2.109375,1.53125,1.921875,1.46875,-0.515625,-0.125,0.125
a04_s1_neutral_angry,4,1,neutral,angry,10,0.953125,0.796875,0.796875,0.6875,-0.1328125,-0.1328125,0.046875
a04_s1_neutral_angry,4,1,neutral,angry,11,0.984375,0.421875,1.21875,0.6875,-0.546875,0.25,0.03125
a04_s1_neutral_angry,4,1,neutral,angry,12,-0.46875,-0.921875,-0.34375,-0.703125,-0.40625,0.171875,0.09375
a04_s1_neutral_angry,4,1,neutral,angry,13,-0.453125,-0.3125,-0.328125,-0.234375,0.1171875,0.1015625,-0.046875
a04_s1_neutral_angry,4,1,neutral,angry,14,-1.25,-0.625,-1.109375,-0.5234375,0.60546875,0.12109375,-0.0390625
a04_s1_neutral_angry,4,1,neutral,angry,15,-0.90625,-0.265625,-1.046875,-0.421875,0.6328125,-0.1484375,-0.015625
